itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data,item
Hugues Labiano,komikigile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Hugues%20Labiano%2C%20BD-FIL%202013%2C%2013th%20September%202013%201.jpg,1963-02-12T00:00:00Z,http://www.wikidata.org/entity/Q8301506
Henri Lorin,politikari,gizonezkoa,Baiona,,1866-07-02T00:00:00Z,http://www.wikidata.org/entity/Q8301528
Henri Lorin,geografo,gizonezkoa,Baiona,,1866-07-02T00:00:00Z,http://www.wikidata.org/entity/Q8301528
Michel Garbisu,pilotari,gizonezkoa,Baiona,,1955-05-05T00:00:00Z,http://www.wikidata.org/entity/Q9032301
Augier Lerenburu,politikari,gizonezkoa,Baiona,,1798-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12254469
Charles Gabriel Tournier,idazle,gizonezkoa,Baiona,,1890-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12255777
Charles Gabriel Tournier,hizkuntzalari,gizonezkoa,Baiona,,1890-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12255777
Charles Bernadou,idazle,gizonezkoa,Baiona,,1841-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12255778
Charles Bernadou,politikari,gizonezkoa,Baiona,,1841-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12255778
Edmond Perron,,gizonezkoa,Baiona,,1855-04-01T00:00:00Z,http://www.wikidata.org/entity/Q12256475
Ekhi Erremundegi,bertsolari,gizonezkoa,Baiona,,1989-09-02T00:00:00Z,http://www.wikidata.org/entity/Q12256604
Eneko Bidegain,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eneko%20Bidegain.jpg,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12256840
Eneko Bidegain,irakasle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eneko%20Bidegain.jpg,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12256840
Eneko Bidegain,kazetari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eneko%20Bidegain.jpg,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12256840
Etienne Decrept,idazle,gizonezkoa,Baiona,,1868-11-01T00:00:00Z,http://www.wikidata.org/entity/Q12257332
Etienne Decrept,antzerkigile,gizonezkoa,Baiona,,1868-11-01T00:00:00Z,http://www.wikidata.org/entity/Q12257332
Etienne Decrept,margolari,gizonezkoa,Baiona,,1868-11-01T00:00:00Z,http://www.wikidata.org/entity/Q12257332
Etienne Decrept,dekoratzaile,gizonezkoa,Baiona,,1868-11-01T00:00:00Z,http://www.wikidata.org/entity/Q12257332
François Elitxagarai,timonel,gizonezkoa,Baiona,,1895-09-03T00:00:00Z,http://www.wikidata.org/entity/Q12258011
Gabriel Saint Laurent,arraunlari,gizonezkoa,Baiona,,1888-08-04T00:00:00Z,http://www.wikidata.org/entity/Q12258082
Gorka Torre,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gorka-Torre-2002.jpg,1974-10-07T00:00:00Z,http://www.wikidata.org/entity/Q12258667
Jean Arné,arraunlari,gizonezkoa,Baiona,,1891-02-26T00:00:00Z,http://www.wikidata.org/entity/Q12260283
Joan-Miquèu Dordeins,idazle,gizonezkoa,Baiona,,1954-07-22T00:00:00Z,http://www.wikidata.org/entity/Q12260407
Joan Batista Azkonagerre,idazle,gizonezkoa,Baiona,,1815-06-07T00:00:00Z,http://www.wikidata.org/entity/Q12260411
Joan Batista Azkonagerre,politikari,gizonezkoa,Baiona,,1815-06-07T00:00:00Z,http://www.wikidata.org/entity/Q12260411
Joan Batista Azkonagerre,notario,gizonezkoa,Baiona,,1815-06-07T00:00:00Z,http://www.wikidata.org/entity/Q12260411
Jon Casenave,idazle,gizonezkoa,Baiona,,1957-07-04T00:00:00Z,http://www.wikidata.org/entity/Q12260510
Jon Casenave,poeta,gizonezkoa,Baiona,,1957-07-04T00:00:00Z,http://www.wikidata.org/entity/Q12260510
Jon Casenave,unibertsitateko irakasle,gizonezkoa,Baiona,,1957-07-04T00:00:00Z,http://www.wikidata.org/entity/Q12260510
Jon Casenave,eleberrigile,gizonezkoa,Baiona,,1957-07-04T00:00:00Z,http://www.wikidata.org/entity/Q12260510
Joseph Campot,arraunlari,gizonezkoa,Baiona,,1886-11-02T00:00:00Z,http://www.wikidata.org/entity/Q12260779
Jules Balasque,historialari,gizonezkoa,Baiona,,1815-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12261122
Julio Jose Duler,Itsastar,gizonezkoa,Baiona,,1737-06-08T00:00:00Z,http://www.wikidata.org/entity/Q12261144
Léonce Goihetxe,idazle,gizonezkoa,Baiona,,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12262192
Léonce Goihetxe,politikari,gizonezkoa,Baiona,,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12262192
Michel Duvert,biologo,gizonezkoa,Baiona,,1941-10-28T00:00:00Z,http://www.wikidata.org/entity/Q3309551
Michel Duvert,antropologo,gizonezkoa,Baiona,,1941-10-28T00:00:00Z,http://www.wikidata.org/entity/Q3309551
Michel Gaudrau,dantzari,gizonezkoa,Baiona,,1692-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3309726
Michel Haïssaguerre,mediku,gizonezkoa,Baiona,,1955-10-05T00:00:00Z,http://www.wikidata.org/entity/Q3309895
Michel Haïssaguerre,kardiologo,gizonezkoa,Baiona,,1955-10-05T00:00:00Z,http://www.wikidata.org/entity/Q3309895
Michel Sainte-Marie,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Sainte-Marie.jpg,1938-08-18T00:00:00Z,http://www.wikidata.org/entity/Q3310806
Mickaël Etcheverria,hamabosteko errugbilari,gizonezkoa,Baiona,,1982-06-01T00:00:00Z,http://www.wikidata.org/entity/Q3311771
Olivier Alleman,telebista aurkezle,gizonezkoa,Baiona,,1975-05-06T00:00:00Z,http://www.wikidata.org/entity/Q3350750
Olivier Alleman,irrati-esatari,gizonezkoa,Baiona,,1975-05-06T00:00:00Z,http://www.wikidata.org/entity/Q3350750
Olivier Bernager,productor de radio,gizonezkoa,Baiona,,1949-08-26T00:00:00Z,http://www.wikidata.org/entity/Q3350816
Ophélie Koering,gidoilari,emakumezkoa,Baiona,,1970-08-17T00:00:00Z,http://www.wikidata.org/entity/Q3354168
Ophélie Koering,aktore,emakumezkoa,Baiona,,1970-08-17T00:00:00Z,http://www.wikidata.org/entity/Q3354168
Ophélie Koering,zinema zuzendari,emakumezkoa,Baiona,,1970-08-17T00:00:00Z,http://www.wikidata.org/entity/Q3354168
Pascal Bidegorri,itsasturi,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/2012-KOR-Bidegorry.jpg,1968-01-15T00:00:00Z,http://www.wikidata.org/entity/Q3367292
Patrice Gardera,arkitekto,gizonezkoa,Baiona,,1913,http://www.wikidata.org/entity/Q3368942
Patrick Perrier,hamabosteko errugbilari,gizonezkoa,Baiona,,1957-01-20T00:00:00Z,http://www.wikidata.org/entity/Q3369761
Patrick Reault,musikari,gizonezkoa,Baiona,,1955-10-01T00:00:00Z,http://www.wikidata.org/entity/Q3369800
Patrick Reault,margolari,gizonezkoa,Baiona,,1955-10-01T00:00:00Z,http://www.wikidata.org/entity/Q3369800
Patrick Reault,antzerki aktore,gizonezkoa,Baiona,,1955-10-01T00:00:00Z,http://www.wikidata.org/entity/Q3369800
Paul Labadie,hamabosteko errugbilari,gizonezkoa,Baiona,,1928-04-27T00:00:00Z,http://www.wikidata.org/entity/Q3371597
Jean-Paul Habans,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Paulus%2001.jpg,1845-02-06T00:00:00Z,http://www.wikidata.org/entity/Q3372843
Peio Etxeberri-Aintxart,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Peio%20EtcheverryAinciart.jpg,1973-12-11T00:00:00Z,http://www.wikidata.org/entity/Q3374406
Peio Etxeberri-Aintxart,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Peio%20EtcheverryAinciart.jpg,1973-12-11T00:00:00Z,http://www.wikidata.org/entity/Q3374406
Peio Etxeberri-Aintxart,historialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Peio%20EtcheverryAinciart.jpg,1973-12-11T00:00:00Z,http://www.wikidata.org/entity/Q3374406
Philippe Bidabé,hamabosteko errugbilari,gizonezkoa,Baiona,,1978-01-13T00:00:00Z,http://www.wikidata.org/entity/Q3379358
Pierre-Firmin Bédat,armadako ofizial,gizonezkoa,Baiona,,1774-03-11T00:00:00Z,http://www.wikidata.org/entity/Q3384999
Pierre Haudaudine,gudari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Haudaudine%2C%20par%20Joachim%20Sotta.jpg,1756-11-19T00:00:00Z,http://www.wikidata.org/entity/Q3385440
Pierre Haudaudine,dealer,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Haudaudine%2C%20par%20Joachim%20Sotta.jpg,1756-11-19T00:00:00Z,http://www.wikidata.org/entity/Q3385440
Pierre Lhande,idazle,gizonezkoa,Baiona,,1877-07-09T00:00:00Z,http://www.wikidata.org/entity/Q3385966
Pierre Lhande,apaiz,gizonezkoa,Baiona,,1877-07-09T00:00:00Z,http://www.wikidata.org/entity/Q3385966
Pierre Lhande,hizkuntzalari,gizonezkoa,Baiona,,1877-07-09T00:00:00Z,http://www.wikidata.org/entity/Q3385966
Pierre Som,hamabosteko errugbilari,gizonezkoa,Baiona,,1981-10-14T00:00:00Z,http://www.wikidata.org/entity/Q3387016
Pierre de Nyert,abeslari,gizonezkoa,Baiona,,1597-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3387662
Pierre de Vallombreuse,argazkilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20de%20Vallombreuse%20-%202018%2002.jpg,1962-07-23T00:00:00Z,http://www.wikidata.org/entity/Q3387723
Ferdinand Guillaume,komediante,gizonezkoa,Baiona,,1887-05-19T00:00:00Z,http://www.wikidata.org/entity/Q3394223
Ferdinand Guillaume,zinema zuzendari,gizonezkoa,Baiona,,1887-05-19T00:00:00Z,http://www.wikidata.org/entity/Q3394223
Ferdinand Guillaume,zinema ekoizle,gizonezkoa,Baiona,,1887-05-19T00:00:00Z,http://www.wikidata.org/entity/Q3394223
Raphaël Larrieu,izotz-hockeyko jokalari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABlLarrieu.jpg,1981-06-27T00:00:00Z,http://www.wikidata.org/entity/Q3419472
René Arotca,hamabosteko errugbilari,gizonezkoa,Baiona,,1914-02-28T00:00:00Z,http://www.wikidata.org/entity/Q3425763
René Arotca,hamahiruko errugbilari,gizonezkoa,Baiona,,1914-02-28T00:00:00Z,http://www.wikidata.org/entity/Q3425763
René Gaudy,idazle,gizonezkoa,Baiona,,1940-05-14T00:00:00Z,http://www.wikidata.org/entity/Q3426250
René Gaudy,antzerkigile,gizonezkoa,Baiona,,1940-05-14T00:00:00Z,http://www.wikidata.org/entity/Q3426250
René Gaudy,historiador del movimiento obrero,gizonezkoa,Baiona,,1940-05-14T00:00:00Z,http://www.wikidata.org/entity/Q3426250
René Graciet,hamabosteko errugbilari,gizonezkoa,Baiona,,1904-07-24T00:00:00Z,http://www.wikidata.org/entity/Q3426289
Roland Hureaux,goi-funtzionario,gizonezkoa,Baiona,,1948-06-14T00:00:00Z,http://www.wikidata.org/entity/Q3440104
Roland Hureaux,irrati-esatari,gizonezkoa,Baiona,,1948-06-14T00:00:00Z,http://www.wikidata.org/entity/Q3440104
Roland Hureaux,saiakeragile,gizonezkoa,Baiona,,1948-06-14T00:00:00Z,http://www.wikidata.org/entity/Q3440104
Roland Pétrissans,hamabosteko errugbilari,gizonezkoa,Baiona,,1950-12-13T00:00:00Z,http://www.wikidata.org/entity/Q3440225
Safy Nebbou,gidoilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Safy%20nebbou%20deauville.jpg,1968-04-27T00:00:00Z,http://www.wikidata.org/entity/Q3461305
Safy Nebbou,zinema zuzendari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Safy%20nebbou%20deauville.jpg,1968-04-27T00:00:00Z,http://www.wikidata.org/entity/Q3461305
Safy Nebbou,antzerki zuzendari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Safy%20nebbou%20deauville.jpg,1968-04-27T00:00:00Z,http://www.wikidata.org/entity/Q3461305
Sandrine Jauregiberri,hamabosteko errugbilari,emakumezkoa,Baiona,,1973-10-03T00:00:00Z,http://www.wikidata.org/entity/Q3472002
Sylvain Franco,futbolari,gizonezkoa,Baiona,,1983-02-21T00:00:00Z,http://www.wikidata.org/entity/Q3506998
Edmond Sée,antzerkigile,gizonezkoa,Baiona,,1875-03-20T00:00:00Z,http://www.wikidata.org/entity/Q16631493
Maurice Elie Sarthou,margolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Sarthou%20-%20crg.jpg,1911-01-15T00:00:00Z,http://www.wikidata.org/entity/Q16663811
Jean-Baptiste Laffitte,bankari,gizonezkoa,Baiona,,1775-01-22T00:00:00Z,http://www.wikidata.org/entity/Q16920562
Pierre Martory,poeta,gizonezkoa,Baiona,,1920-12-01T00:00:00Z,http://www.wikidata.org/entity/Q17014001
Marielle Labèque,piano-jotzaile,emakumezkoa,Baiona,,1952-03-06T00:00:00Z,http://www.wikidata.org/entity/Q17198609
Elias,musikagile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Elias%20%27%28chanteur%20fran%C3%A7ais%29%20au%20Sentier%20des%20Halles%20%C3%A0%20Paris.JPG,1980-10-15T00:00:00Z,http://www.wikidata.org/entity/Q17256326
Elias,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Elias%20%27%28chanteur%20fran%C3%A7ais%29%20au%20Sentier%20des%20Halles%20%C3%A0%20Paris.JPG,1980-10-15T00:00:00Z,http://www.wikidata.org/entity/Q17256326
Elias,egile abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Elias%20%27%28chanteur%20fran%C3%A7ais%29%20au%20Sentier%20des%20Halles%20%C3%A0%20Paris.JPG,1980-10-15T00:00:00Z,http://www.wikidata.org/entity/Q17256326
Elias,gitarra-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Elias%20%27%28chanteur%20fran%C3%A7ais%29%20au%20Sentier%20des%20Halles%20%C3%A0%20Paris.JPG,1980-10-15T00:00:00Z,http://www.wikidata.org/entity/Q17256326
Émile Betsellère,margolari,gizonezkoa,Baiona,,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17350054
Ernest Lafont,politikari,gizonezkoa,Baiona,,1845-01-24T00:00:00Z,http://www.wikidata.org/entity/Q17350214
Jean Mauco,armadako ofizial,gizonezkoa,Baiona,,1745-10-08T00:00:00Z,http://www.wikidata.org/entity/Q17352269
Jean-Joseph Ader,historialari,gizonezkoa,Baiona,,1796-10-16T00:00:00Z,http://www.wikidata.org/entity/Q17561728
Jean-Joseph Ader,antzerkigile,gizonezkoa,Baiona,,1796-10-16T00:00:00Z,http://www.wikidata.org/entity/Q17561728
Lubize,antzerkigile,gizonezkoa,Baiona,,1798-02-21T00:00:00Z,http://www.wikidata.org/entity/Q18197674
Lubize,libretista,gizonezkoa,Baiona,,1798-02-21T00:00:00Z,http://www.wikidata.org/entity/Q18197674
Céline Beigbeder,tenislari,emakumezkoa,Baiona,,1975-02-02T00:00:00Z,http://www.wikidata.org/entity/Q18578639
Céline Beigbeder,tenislari,emakumezkoa,Baiona,,1975-02-25T00:00:00Z,http://www.wikidata.org/entity/Q18578639
Beñat Auzki,hamabosteko errugbilari,gizonezkoa,Baiona,,1983-08-01T00:00:00Z,http://www.wikidata.org/entity/Q18610766
Lionel Bilbao,izotz-hockeyko jokalari,gizonezkoa,Baiona,,1973-01-16T00:00:00Z,http://www.wikidata.org/entity/Q18610857
Julie Greciet,golf-jokalari,emakumezkoa,Baiona,,1986-11-27T00:00:00Z,http://www.wikidata.org/entity/Q18641665
Germain Garcia,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Germain%20Garcia%202014-11-23.jpg,1993-06-10T00:00:00Z,http://www.wikidata.org/entity/Q18744746
David Lespiau,idazle,gizonezkoa,Baiona,,1969-06-01T00:00:00Z,http://www.wikidata.org/entity/Q18923997
David Lespiau,poeta,gizonezkoa,Baiona,,1969-06-01T00:00:00Z,http://www.wikidata.org/entity/Q18923997
Jacques Delarüe-Caron de Beaumarchais,diplomazialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Delar%C3%BCe-Caron%20de%20Beaumarchais.png,1913-04-16T00:00:00Z,http://www.wikidata.org/entity/Q19281978
Baptiste Chouzenoux,hamabosteko errugbilari,gizonezkoa,Baiona,,1993-08-07T00:00:00Z,http://www.wikidata.org/entity/Q19365010
Guillaume Rouet,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/USO-AB%20-%2020131221%20-%20Guillaume%20Rouet.jpg,1988-08-13T00:00:00Z,http://www.wikidata.org/entity/Q19548121
Matthieu Ugalde,hamabosteko errugbilari,gizonezkoa,Baiona,,1992-06-10T00:00:00Z,http://www.wikidata.org/entity/Q19578150
Thomas Chegaray de Sandos,armadako ofizial,gizonezkoa,Baiona,,1756-03-24T00:00:00Z,http://www.wikidata.org/entity/Q19629499
René Ithurbide,politikari,gizonezkoa,Baiona,,1900-03-30T00:00:00Z,http://www.wikidata.org/entity/Q19630059
Emmanuel Lartigue,politikari,gizonezkoa,Baiona,,1908-12-28T00:00:00Z,http://www.wikidata.org/entity/Q19845793
Ramón Altarriba y Villanueva,enpresaburu,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Sangarren.JPG,1841-08-30T00:00:00Z,http://www.wikidata.org/entity/Q19872116
Franciszek Dardan,,gizonezkoa,Baiona,,1733-06-13T00:00:00Z,http://www.wikidata.org/entity/Q19947108
Eric Dicharry,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/ERICDICHARRYBELTZA.jpg,1969-07-07T00:00:00Z,http://www.wikidata.org/entity/Q19947858
Eric Dicharry,poeta,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/ERICDICHARRYBELTZA.jpg,1969-07-07T00:00:00Z,http://www.wikidata.org/entity/Q19947858
Eric Dicharry,antropologo,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/ERICDICHARRYBELTZA.jpg,1969-07-07T00:00:00Z,http://www.wikidata.org/entity/Q19947858
Juan Antonio Cortés,,gizonezkoa,Baiona,,1851-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19950137
David Poll de Silva,musikagile,gizonezkoa,Baiona,,1834-03-28T00:00:00Z,http://www.wikidata.org/entity/Q19998264
Bruno François-Boucher,gidoilari,gizonezkoa,Baiona,,1953-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20089596
Bruno François-Boucher,zinema zuzendari,gizonezkoa,Baiona,,1953-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20089596
Jean-Baptiste-Pierre Lafitte,antzerkigile,gizonezkoa,Baiona,,1796-06-02T00:00:00Z,http://www.wikidata.org/entity/Q20089639
Jean-Baptiste-Pierre Lafitte,libretista,gizonezkoa,Baiona,,1796-06-02T00:00:00Z,http://www.wikidata.org/entity/Q20089639
Martin de Lesseps,diplomazialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20de%20lesseps.jpg,1730-10-17T00:00:00Z,http://www.wikidata.org/entity/Q20730799
Pierre Basterretxe,politikari,gizonezkoa,Baiona,,1761-03-24T00:00:00Z,http://www.wikidata.org/entity/Q20896031
Pierre Basterretxe,armadore,gizonezkoa,Baiona,,1761-03-24T00:00:00Z,http://www.wikidata.org/entity/Q20896031
Camille Rodrigues-Ély,,gizonezkoa,Baiona,,1854-03-05T00:00:00Z,http://www.wikidata.org/entity/Q20899294
Pascale Mazzella,,emakumezkoa,Baiona,,1964-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21198508
Jean-Pierre Basterretxe,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Pierre%20Basterr%C3%AAche.jpg,1762-02-19T00:00:00Z,http://www.wikidata.org/entity/Q21334319
Jean-Pierre Basterretxe,armadore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Pierre%20Basterr%C3%AAche.jpg,1762-02-19T00:00:00Z,http://www.wikidata.org/entity/Q21334319
Jacques Taurin de Lormand,politikari,gizonezkoa,Baiona,,1762-09-04T00:00:00Z,http://www.wikidata.org/entity/Q21369830
Jacques Taurin de Lormand,bankari,gizonezkoa,Baiona,,1762-09-04T00:00:00Z,http://www.wikidata.org/entity/Q21369830
Thomas Dos Santos,futbolari,gizonezkoa,Baiona,,1992-03-13T00:00:00Z,http://www.wikidata.org/entity/Q22004100
André Hirigoien,motoziklista,gizonezkoa,Baiona,,1978-09-03T00:00:00Z,http://www.wikidata.org/entity/Q22005936
André Hirigoien,piloto de rally,gizonezkoa,Baiona,,1978-09-03T00:00:00Z,http://www.wikidata.org/entity/Q22005936
Arthur Iturria,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/USO%20-%20ASM%20-%2020150905%20-%20Arthur%20Iturria.jpg,1994-05-13T00:00:00Z,http://www.wikidata.org/entity/Q22117295
Andrée Rosier,sukaldari,emakumezkoa,Baiona,,1978-11-20T00:00:00Z,http://www.wikidata.org/entity/Q22212786
Éric Irastorza,pilotari,gizonezkoa,Baiona,,1976-08-15T00:00:00Z,http://www.wikidata.org/entity/Q22570416
Bertrand Dubedout,musikagile,gizonezkoa,Baiona,,1958-05-08T00:00:00Z,http://www.wikidata.org/entity/Q23017773
Barthélemy Pierre Clérisse,politikari,gizonezkoa,Baiona,,1776-07-30T00:00:00Z,http://www.wikidata.org/entity/Q23044859
Léonce Détroyat,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9once%20D%C3%A9troyat.jpg,1829-09-07T00:00:00Z,http://www.wikidata.org/entity/Q23503310
Léonce Détroyat,armadako ofizial,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9once%20D%C3%A9troyat.jpg,1829-09-07T00:00:00Z,http://www.wikidata.org/entity/Q23503310
Léonce Détroyat,Publiciste,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9once%20D%C3%A9troyat.jpg,1829-09-07T00:00:00Z,http://www.wikidata.org/entity/Q23503310
Joan Petit,apaiz katoliko,gizonezkoa,Baiona,,1480-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23770629
Joan Petit,unibertsitateko irakasle,gizonezkoa,Baiona,,1480-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23770629
Joseph Hiriart,arkitekto,gizonezkoa,Baiona,,1888-03-01T00:00:00Z,http://www.wikidata.org/entity/Q23806398
Jean-Baptiste Juvigny,ekonomialari,gizonezkoa,Baiona,,1772-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23820286
Régis Lefort,poeta,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9gis%20Lefort%20-%202013.jpg,1962-07-05T00:00:00Z,http://www.wikidata.org/entity/Q26036616
Jean-Marie Saint-Vanne,arkitekto,gizonezkoa,Baiona,,1877-12-20T00:00:00Z,http://www.wikidata.org/entity/Q26202630
Jessika Ponchet,tenislari,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Ponchet%20RG19%20%287%29%20%2848199100962%29.jpg,1996-09-26T00:00:00Z,http://www.wikidata.org/entity/Q26703355
Tomás Dolz de Espejo,enpresaburu,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Tomas%20Dolz%20de%20Espejo.jpg,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27958878
Tomás Dolz de Espejo,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Tomas%20Dolz%20de%20Espejo.jpg,1879-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27958878
François Eugène Garai de Monglave,idazle,gizonezkoa,Baiona,,1796-03-03T00:00:00Z,http://www.wikidata.org/entity/Q27996551
François Eugène Garai de Monglave,kazetari,gizonezkoa,Baiona,,1796-03-03T00:00:00Z,http://www.wikidata.org/entity/Q27996551
François Eugène Garai de Monglave,idazle,gizonezkoa,Baiona,,1796-03-05T00:00:00Z,http://www.wikidata.org/entity/Q27996551
François Eugène Garai de Monglave,kazetari,gizonezkoa,Baiona,,1796-03-05T00:00:00Z,http://www.wikidata.org/entity/Q27996551
Bernard-Romain Julien,margolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Scribe%20par%20Bernard-Romain%20Julien.jpg,1802-11-16T00:00:00Z,http://www.wikidata.org/entity/Q28088177
Bernard-Romain Julien,litografo,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Scribe%20par%20Bernard-Romain%20Julien.jpg,1802-11-16T00:00:00Z,http://www.wikidata.org/entity/Q28088177
Mixel Burukoa,politikari,gizonezkoa,Baiona,,1930-01-11T00:00:00Z,http://www.wikidata.org/entity/Q28356885
Mixel Burukoa,otorrinolaringologo,gizonezkoa,Baiona,,1930-01-11T00:00:00Z,http://www.wikidata.org/entity/Q28356885
Denis Laborde,etnologo,gizonezkoa,Baiona,,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28494668
Danièle Lamarque,goi-funtzionario,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele%20lamarque.jpg,1953-01-22T00:00:00Z,http://www.wikidata.org/entity/Q29109939
Daniel Doustin,goi-funtzionario,gizonezkoa,Baiona,,1920-02-25T00:00:00Z,http://www.wikidata.org/entity/Q29406696
Miguel Angulo,kartografo,gizonezkoa,Baiona,,1953-12-28T00:00:00Z,http://www.wikidata.org/entity/Q30149715
Jurgi Ekiza,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Berri%20Txarrak%20Lagunartean%20-%20Kobetamendi%20-%202019-07-14%20-%2033.jpg,1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q30149732
Jurgi Ekiza,gitarra-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Berri%20Txarrak%20Lagunartean%20-%20Kobetamendi%20-%202019-07-14%20-%2033.jpg,1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q30149732
Florence Lasserre-David,politikari,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Lasserre%20David.jpg,1974-06-29T00:00:00Z,http://www.wikidata.org/entity/Q30342777
Vincent Bru,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Bru%2003.jpg,1955-04-29T00:00:00Z,http://www.wikidata.org/entity/Q30350683
